Calendar Year,School Name,State,School Type,ICSEA,ICSEA Percentile,Full Time Equivalent Teaching Staff,Full Time Equivalent Enrolments
2021,Good Shepherd Lutheran Primary School,VIC,Primary,1151.0,96.0,37.1,553.0
2021,Garran Primary School,ACT,Primary,1151.0,96.0,35.8,599.0
2021,Epping Heights Public School,NSW,Primary,1150.0,96.0,28.3,531.0
2021,Mosman Public School,NSW,Primary,1150.0,96.0,34.7,627.0
2021,Oxley College,NSW,Combined,1150.0,96.0,70.7,812.0
2021,St George Christian School,NSW,Combined,1150.0,96.0,65.9,793.0
2021,Brighton Primary School,VIC,Primary,1150.0,96.0,42.6,618.0
2021,Ivanhoe Primary School,VIC,Primary,1150.0,96.0,39.8,591.0
2021,Holland Park State School,QLD,Primary,1150.0,96.0,53.0,853.0
2021,Sts Peter and Paul's School,QLD,Primary,1150.0,96.0,39.0,664.0
2021,Burnside Primary School,SA,Primary,1150.0,96.0,44.1,803.0
2021,Geelong Grammar School,VIC,Combined,1150.0,96.0,167.1,1335.0
2021,Clovelly Public School,NSW,Primary,1149.0,95.0,31.1,556.0
2021,Bondi Public School,NSW,Primary,1149.0,96.0,30.0,551.0
2021,John Purchase Public School,NSW,Primary,1149.0,96.0,33.7,641.0
2021,St Mary's Catholic Primary School,NSW,Primary,1149.0,96.0,12.1,193.0
2021,Wahroonga Adventist School,NSW,Combined,1149.0,96.0,50.0,596.0
2021,Yarraville West Primary School,VIC,Primary,1149.0,96.0,52.5,807.0
2021,Mckinnon Primary School,VIC,Primary,1149.0,96.0,47.4,769.0
2021,St Anthony's School,VIC,Primary,1149.0,95.0,14.0,192.0
2021,St Roch's School,VIC,Primary,1149.0,96.0,13.0,168.0
2021,Westbourne Grammar School,VIC,Combined,1149.0,96.0,135.6,1482.0
2021,West End State School,QLD,Primary,1149.0,95.0,75.2,1265.0
2021,Turner School,ACT,Primary,1149.0,95.0,41.2,462.0
2021,North Sydney Public School,NSW,Primary,1148.0,95.0,44.6,822.0
2021,Balgowlah North Public School,NSW,Primary,1148.0,95.0,24.5,474.0
2021,St Margaret Mary's Catholic Primary School,NSW,Primary,1148.0,95.0,11.4,158.0
2021,Danebank - An Anglican School for Girls,NSW,Combined,1148.0,95.0,90.9,964.8
2021,Sandringham Primary School,VIC,Primary,1148.0,95.0,32.4,449.0
2021,Carlton North Primary School,VIC,Primary,1148.0,95.0,19.3,296.0
2021,Brunswick South Primary School,VIC,Primary,1148.0,95.0,22.1,311.8
2021,Caulfield South Primary School,VIC,Primary,1148.0,95.0,35.1,502.0
2021,Balwyn North Primary School,VIC,Primary,1148.0,95.0,36.3,605.0
2021,Princes Hill Secondary College,VIC,Secondary,1148.0,95.0,61.4,863.0
2021,St James' School,VIC,Primary,1148.0,95.0,15.4,175.0
2021,Ivanhoe Grammar School,VIC,Combined,1148.0,95.0,207.1,2195.0
2021,Sholem Aleichem College,VIC,Primary,1148.0,95.0,17.4,161.0
2021,Brisbane State High School,QLD,Secondary,1148.0,95.0,223.6,3426.0
2021,Scotch College,SA,Combined,1148.0,95.0,104.6,1126.0
2021,Rozelle Public School,NSW,Primary,1147.0,95.0,33.6,600.0
2021,Seaforth Public School,NSW,Primary,1147.0,95.0,23.4,459.0
2021,Holy Family Primary School,NSW,Primary,1147.0,95.0,14.3,241.0
2021,Masada College,NSW,Combined,1147.0,95.0,47.9,426.0
2021,The Illawarra Grammar School,NSW,Combined,1147.0,95.0,76.3,775.0
2021,Mount Waverley Primary School,VIC,Primary,1147.0,95.0,54.0,799.0
2021,St Bede's School,VIC,Primary,1147.0,95.0,17.7,253.0
2021,Kingswood College,VIC,Combined,1147.0,95.0,64.3,540.0
2021,Christ the King School,QLD,Primary,1147.0,95.0,15.6,221.0
2021,Perth College,WA,Combined,1147.0,95.0,103.6,967.0
2021,Manly West Public School,NSW,Primary,1146.0,95.0,44.5,856.0
2021,St Gerard's Catholic Primary School,NSW,Primary,1146.0,95.0,16.6,283.0
2021,Kew Primary School,VIC,Primary,1146.0,95.0,32.6,519.0
2021,Kensington Primary School,VIC,Primary,1146.0,95.0,32.6,478.6
2021,Middle Park Primary School,VIC,Primary,1146.0,95.0,32.6,508.0
2021,Brunswick North Primary School,VIC,Primary,1146.0,95.0,30.9,483.4
2021,Banyule Primary School,VIC,Primary,1146.0,95.0,43.2,683.0
2021,Wheelers Hill Primary School,VIC,Primary,1146.0,95.0,41.6,662.0
2021,Toorak College,VIC,Combined,1146.0,95.0,87.1,767.0
2021,"Preshil, The Margaret Lyttle Memorial School",VIC,Combined,1146.0,95.0,36.6,260.0
2021,The Knox School,VIC,Combined,1146.0,95.0,72.4,614.6
2021,Heathdale Christian College,VIC,Combined,1146.0,95.0,136.2,1864.0
2021,Matthew Flinders Anglican College,QLD,Combined,1146.0,95.0,121.5,1374.0
2021,Applecross Primary School,WA,Primary,1146.0,95.0,29.9,568.0
2021,Brindabella Christian College,ACT,Combined,1146.0,95.0,64.3,875.0
2021,Waverley Public School,NSW,Primary,1145.0,95.0,20.5,351.0
2021,Petersham Public School,NSW,Primary,1145.0,95.0,16.0,269.0
2021,Epping West Public School,NSW,Primary,1145.0,95.0,71.4,1290.0
2021,Oakhill Drive Public School,NSW,Primary,1145.0,95.0,38.3,766.0
2021,Carnegie Primary School,VIC,Primary,1145.0,95.0,40.1,572.0
2021,Ripponlea Primary School,VIC,Primary,1145.0,95.0,19.1,277.0
2021,Greythorn Primary School,VIC,Primary,1145.0,95.0,31.3,452.4
2021,Oakleigh South Primary School,VIC,Primary,1145.0,95.0,65.4,1061.0
2021,Essex Heights Primary School,VIC,Primary,1145.0,95.0,33.5,572.0
2021,Richmond Primary School,VIC,Primary,1145.0,95.0,23.6,380.4
2021,Doncaster Gardens Primary School,VIC,Primary,1145.0,95.0,46.6,751.0
2021,St Joseph's School,VIC,Primary,1145.0,95.0,8.7,86.0
2021,Siena College Ltd,VIC,Secondary,1145.0,95.0,68.4,823.0
2021,Holy Trinity Primary School,VIC,Primary,1145.0,95.0,22.8,381.0
2021,St Finbarr's School,QLD,Primary,1145.0,95.0,14.2,178.0
2021,St Joseph's Primary School,QLD,Primary,1145.0,95.0,18.7,317.0
2021,St Thomas' School,QLD,Primary,1145.0,95.0,18.3,327.0
2021,Concordia College,SA,Combined,1145.0,95.0,106.6,1222.6
2021,Seymour College,SA,Combined,1145.0,95.0,87.5,748.0
2021,Lyneham High School,ACT,Secondary,1145.0,95.0,76.1,1080.0
2021,Cheltenham Girls High School,NSW,Secondary,1144.0,95.0,95.0,1426.0
2021,St Joseph's Catholic Primary School,NSW,Primary,1144.0,95.0,11.8,215.0
2021,North Melbourne Primary School,VIC,Primary,1144.0,95.0,51.0,806.2
2021,Murrumbeena Primary School,VIC,Primary,1144.0,95.0,37.1,528.0
2021,St Bernadette's School,VIC,Primary,1144.0,95.0,18.0,227.0
2021,Waverley Christian College,VIC,Combined,1144.0,95.0,169.8,2126.1
2021,Stirling East Primary School,SA,Primary,1144.0,95.0,28.8,549.0
2021,Saint Ignatius' College,SA,Combined,1144.0,95.0,119.0,1378.0
2021,Curtin Primary School,ACT,Primary,1144.0,95.0,32.8,476.8
2021,South Hobart Primary School,TAS,Primary,1143.0,95.0,27.6,472.2
2021,Nicholson Street Public School,NSW,Primary,1143.0,95.0,7.2,117.0
2021,West Pymble Public School,NSW,Primary,1143.0,95.0,17.1,324.0
2021,Marist Catholic College North Shore,NSW,Combined,1143.0,95.0,89.1,1310.0
2021,Valkstone Primary School,VIC,Primary,1143.0,95.0,44.6,712.0
2021,Camelot Rise Primary School,VIC,Primary,1143.0,95.0,18.9,343.2
2021,Boroondara Park Primary School,VIC,Primary,1143.0,95.0,32.6,485.0
2021,Glen Waverley Primary School,VIC,Primary,1143.0,95.0,59.0,907.0
2021,Sherwood State School,QLD,Primary,1143.0,95.0,38.7,650.0
2021,St Elizabeth's School,QLD,Primary,1143.0,95.0,22.5,362.0
2021,Mt St Michael's College,QLD,Secondary,1143.0,95.0,77.1,875.0
2021,Wesley College,WA,Combined,1143.0,95.0,101.9,1192.4
2021,Glenunga International High School,SA,Secondary,1143.0,95.0,122.6,1814.2
2021,Princes Street Primary School,TAS,Primary,1142.0,95.0,21.4,346.6
2021,St Agatha's Catholic Primary School,NSW,Primary,1142.0,95.0,16.8,258.0
2021,St Mark's Catholic Primary School,NSW,Primary,1142.0,95.0,19.7,293.0
2021,Hughesdale Primary School,VIC,Primary,1142.0,94.0,35.9,568.0
2021,St Mary's School,VIC,Primary,1142.0,95.0,15.0,183.0
2021,St Finbar's School,VIC,Primary,1142.0,94.0,22.2,332.0
2021,St Mary's School,VIC,Primary,1142.0,94.0,21.0,299.0
2021,Mentone Grammar School,VIC,Combined,1142.0,95.0,148.2,1658.0
2021,Holy Spirit School,QLD,Primary,1142.0,94.0,17.5,280.0
2021,Our Lady of Dolours School,QLD,Primary,1142.0,95.0,12.2,174.0
2021,Sinai College,QLD,Primary,1142.0,95.0,4.8,35.0
2021,Attadale Primary School,WA,Primary,1142.0,94.0,22.0,389.8
2021,Mount Hawthorn Primary School,WA,Primary,1142.0,94.0,49.1,867.4
2021,Richmond Primary School,WA,Primary,1142.0,94.0,23.4,409.4
2021,Rossmoyne Primary School,WA,Primary,1142.0,95.0,25.5,419.0
2021,Prince Alfred College,SA,Combined,1142.0,94.0,118.3,1133.0
2021,St John's Grammar School,SA,Combined,1142.0,95.0,69.0,820.0
2021,The Friends' School,TAS,Combined,1141.0,94.0,125.3,1188.0
2021,The Cottage School,TAS,Primary,1141.0,94.0,7.2,70.0
2021,Annandale North Public School,NSW,Primary,1141.0,94.0,20.5,398.0
2021,Forest Lodge Public School,NSW,Primary,1141.0,94.0,21.5,350.0
2021,Rose Bay Public School,NSW,Primary,1141.0,94.0,29.9,523.0
2021,Manly Village Public School,NSW,Primary,1141.0,94.0,33.6,668.0
2021,Corpus Christi Catholic Primary School,NSW,Primary,1141.0,94.0,10.7,158.0
2021,Our Lady of the Rosary Catholic Primary School,NSW,Primary,1141.0,94.0,18.6,311.0
2021,St Vincent's College,NSW,Secondary,1141.0,94.0,67.1,718.0
2021,Brigidine College St Ives,NSW,Secondary,1141.0,94.0,78.7,875.0
2021,Glenaeon Rudolf Steiner School,NSW,Combined,1141.0,94.0,41.2,397.0
2021,St Kilda Primary School,VIC,Primary,1141.0,94.0,36.0,512.0
2021,St Kilda Park Primary School,VIC,Primary,1141.0,94.0,22.0,353.2
2021,The Geelong College,VIC,Combined,1141.0,94.0,126.9,1372.0
2021,Ascot State School,QLD,Primary,1141.0,94.0,43.5,716.0
2021,East Fremantle Primary School,WA,Primary,1141.0,94.0,22.6,414.0
2021,Mount Claremont Primary School,WA,Primary,1141.0,94.0,15.5,258.4
2021,Mosman Park Primary School,WA,Primary,1141.0,94.0,25.1,427.0
2021,Norwood Primary School,SA,Primary,1141.0,94.0,24.1,407.0
2021,Glen Osmond Primary School,SA,Primary,1141.0,94.0,21.8,416.0
2021,Marryatville Primary School,SA,Primary,1141.0,94.0,31.0,606.0
2021,Suzanne Cory High School,VIC,Secondary,1141.0,94.0,66.7,907.0
2021,Boronia Park Public School,NSW,Primary,1140.0,94.0,28.3,531.0
2021,Kent Road Public School,NSW,Primary,1140.0,94.0,47.9,840.0
2021,Cherrybrook Technology High School,NSW,Secondary,1140.0,94.0,127.9,2002.2
2021,Parramatta Public School,NSW,Primary,1140.0,94.0,56.2,944.0
2021,St Michael's Catholic Primary School,NSW,Primary,1140.0,94.0,9.6,121.0
2021,Blue Mountains Grammar School,NSW,Combined,1140.0,94.0,52.5,518.0
2021,Carlton Gardens Primary School,VIC,Primary,1140.0,94.0,31.4,401.0
2021,Wales Street Primary School,VIC,Primary,1140.0,94.0,35.9,586.0
2021,Our Lady of Lourdes School,VIC,Primary,1140.0,94.0,11.5,144.0
2021,St Margaret's Berwick Grammar,VIC,Combined,1140.0,94.0,95.5,672.0
2021,Eltham College,VIC,Combined,1140.0,94.0,73.7,623.0
2021,St Ambrose's Primary School,QLD,Primary,1140.0,94.0,15.4,228.0
2021,Marist College Ashgrove,QLD,Combined,1140.0,94.0,126.5,1647.0
2021,Swanbourne Primary School,WA,Primary,1140.0,94.0,26.7,433.2
2021,Anzac Park Public School,NSW,Primary,1140.0,94.0,44.9,793.0
2021,Normanhurst West Public School,NSW,Primary,1139.0,94.0,26.5,480.0
2021,Oxford Falls Grammar School,NSW,Combined,1139.0,94.0,92.6,1167.0
2021,St Christopher's School,VIC,Primary,1139.0,94.0,6.2,84.0
2021,Our Lady of the Rosary School,QLD,Primary,1139.0,94.0,25.5,390.0
2021,Carine Primary School,WA,Primary,1139.0,94.0,29.3,573.6
2021,St George's Anglican Grammar School,WA,Secondary,1139.0,94.0,28.9,428.0
2021,Walkerville Primary School,SA,Primary,1139.0,94.0,32.5,609.0
2021,Paddington Public School,NSW,Primary,1138.0,94.0,14.4,229.0
2021,St Anthony's Catholic Primary School,NSW,Primary,1138.0,94.0,12.5,163.0
2021,Our Lady Queen of Peace Catholic Primary School,NSW,Primary,1138.0,94.0,11.1,140.0
2021,Mount St Benedict College,NSW,Secondary,1138.0,94.0,91.1,1159.5
2021,The Hills Grammar School,NSW,Combined,1138.0,94.0,87.6,936.2
2021,Princes Hill Primary School,VIC,Primary,1138.0,94.0,21.5,362.0
2021,Black Rock Primary School,VIC,Primary,1138.0,94.0,35.7,565.4
2021,Glen Huntly Primary School,VIC,Primary,1138.0,94.0,22.9,308.6
2021,Victorian College Of The Arts Secondary School,VIC,Secondary,1138.0,94.0,38.7,377.2
2021,Coorparoo State School,QLD,Primary,1138.0,94.0,62.2,835.0
2021,St Andrew's Anglican College,QLD,Combined,1138.0,94.0,98.5,1350.0
2021,Northside Christian College,QLD,Combined,1138.0,94.0,91.8,1219.0
2021,Ardross Primary School,WA,Primary,1138.0,94.0,22.2,385.0
2021,Mel Maria Catholic Primary School,WA,Primary,1138.0,94.0,39.2,668.0
2021,Carmel School,WA,Combined,1138.0,94.0,39.4,398.0
2021,Hughes Primary School,ACT,Primary,1138.0,94.0,25.4,412.0
2021,Newtown North Public School,NSW,Primary,1137.0,94.0,13.7,247.0
2021,Normanhurst Public School,NSW,Primary,1137.0,94.0,21.7,405.0
2021,North Ryde Public School,NSW,Primary,1137.0,94.0,21.6,397.0
2021,Denistone East Public School,NSW,Primary,1137.0,94.0,52.1,767.0
2021,Willoughby Girls High School,NSW,Secondary,1137.0,94.0,67.7,937.7
2021,Excelsior Public School,NSW,Primary,1137.0,94.0,34.1,613.0
2021,Our Lady of Good Counsel Catholic Primary School,NSW,Primary,1137.0,94.0,20.2,353.0
2021,Northcote High School,VIC,Secondary,1137.0,94.0,128.6,1803.0
2021,Genazzano FCJ College,VIC,Combined,1137.0,94.0,95.6,833.4
2021,Holy Rosary School,VIC,Primary,1137.0,94.0,18.5,271.5
2021,Buranda State School,QLD,Primary,1137.0,94.0,16.6,274.0
2021,The Gap State School,QLD,Primary,1137.0,94.0,37.4,610.0
2021,St Ita's Regional Primary School,QLD,Primary,1137.0,94.0,20.9,349.0
2021,Moreton Bay College,QLD,Combined,1137.0,94.0,98.1,1113.0
2021,Ormiston College,QLD,Combined,1137.0,94.0,95.0,1425.0
2021,Winthrop Primary School,WA,Primary,1137.0,94.0,31.8,569.8
2021,Casa Mia Montessori Community School,WA,Primary,1137.0,94.0,4.4,38.0
2021,Mercedes College,SA,Combined,1137.0,94.0,104.7,1169.0
2021,Majura Primary School,ACT,Primary,1137.0,94.0,47.0,717.0
2021,Orana Steiner School,ACT,Combined,1137.0,94.0,45.2,537.0
2021,Fahan School,TAS,Combined,1136.0,93.0,38.1,388.0
2021,Mount Nelson Primary School,TAS,Primary,1136.0,93.0,15.4,244.4
2021,Sunrise Christian School Fullarton,SA,Primary,1136.0,93.0,10.6,189.0
2021,Birchgrove Public School,NSW,Primary,1136.0,93.0,20.9,338.0
2021,Drummoyne Public School,NSW,Primary,1136.0,94.0,33.4,591.0
2021,Orange Grove Public School,NSW,Primary,1136.0,93.0,30.9,523.0
2021,Ferncourt Public School,NSW,Primary,1136.0,94.0,19.9,380.0
2021,St Angela's Primary School,NSW,Primary,1136.0,93.0,29.4,605.0
2021,Northside Montessori School,NSW,Primary,1136.0,94.0,12.1,116.0
2021,Northern Beaches Christian School,NSW,Combined,1136.0,93.0,90.4,1156.7
2021,Chilwell Primary School,VIC,Primary,1136.0,93.0,23.6,379.0
2021,Rangeview Primary School,VIC,Primary,1136.0,94.0,39.3,665.4
2021,Nossal High School,VIC,Secondary,1136.0,94.0,55.8,831.2
2021,St Patrick's School,VIC,Primary,1136.0,93.0,20.5,324.6
2021,St John's School,VIC,Primary,1136.0,93.0,10.4,142.0
2021,Kenmore State School,QLD,Primary,1136.0,93.0,29.2,403.0
2021,Indooroopilly State High School,QLD,Secondary,1136.0,94.0,174.8,2462.9
2021,Holy Family Primary School,QLD,Primary,1136.0,93.0,12.6,177.0
2021,St Joseph's Primary School,QLD,Primary,1136.0,93.0,26.0,478.0
2021,St Rita's College,QLD,Combined,1136.0,94.0,74.7,1042.8
2021,All Saints Anglican School,QLD,Combined,1136.0,93.0,141.8,1794.0
2021,Perth Individual,WA,Combined,1136.0,93.0,8.3,62.0
2021,North Ainslie Primary School,ACT,Primary,1136.0,93.0,41.1,617.6
2021,Yarralumla Primary School,ACT,Primary,1136.0,93.0,27.9,383.0
2021,Mount Stuart Primary School,TAS,Primary,1135.0,93.0,22.3,327.8
2021,Marist College Canberra,ACT,Combined,1135.0,93.0,123.6,1714.0
2021,Coogee Public School,NSW,Primary,1135.0,93.0,30.5,566.0
2021,Newtown Public School,NSW,Primary,1135.0,93.0,19.8,391.0
2021,North Rocks Public School,NSW,Primary,1135.0,93.0,49.2,868.0
2021,Forestville Montessori School,NSW,Primary,1135.0,93.0,13.5,79.0
2021,William Clarke College,NSW,Combined,1135.0,93.0,134.0,1769.0
2021,Toorak Primary School,VIC,Primary,1135.0,93.0,37.8,530.0
2021,Sandringham East Primary School,VIC,Primary,1135.0,93.0,31.1,532.0
2021,Milgate Primary School,VIC,Primary,1135.0,93.0,50.5,799.4
2021,St James' School,VIC,Primary,1135.0,93.0,22.4,342.0
2021,North-Eastern Montessori School - Plenty Valley International Montessori School,VIC,Primary,1135.0,93.0,10.8,86.0
2021,The Kilmore International School,VIC,Combined,1135.0,93.0,51.7,355.0
2021,Windsor State School,QLD,Primary,1135.0,93.0,42.3,694.0
2021,Loreto College Coorparoo,QLD,Secondary,1135.0,93.0,70.4,901.0
2021,St Paul's School,QLD,Combined,1135.0,93.0,91.6,1209.4
2021,Como Primary School,WA,Primary,1135.0,93.0,24.2,391.4
2021,St Benedict's School,WA,Primary,1135.0,93.0,21.5,346.0
2021,Forrest Primary School,ACT,Primary,1135.0,93.0,32.4,528.0
2021,Emmaus Christian School,ACT,Combined,1135.0,93.0,28.6,427.0
2021,St Joseph's Catholic Primary School Como - Oyster Bay,NSW,Primary,1134.0,93.0,22.4,422.0
2021,Russell Lea Public School,NSW,Primary,1134.0,93.0,18.0,346.0
2021,Haberfield Public School,NSW,Primary,1134.0,93.0,38.2,645.0
2021,Pennant Hills Public School,NSW,Primary,1134.0,93.0,31.2,589.0
2021,St Patrick's Catholic Primary School,NSW,Primary,1134.0,93.0,10.6,179.0
2021,Brighton Beach Primary School,VIC,Primary,1134.0,93.0,22.3,346.0
2021,Bentleigh West Primary School,VIC,Primary,1134.0,93.0,40.4,668.8
2021,Mount Pleasant Road Nunawading Primary School,VIC,Primary,1134.0,93.0,28.0,424.0
2021,Orchard Grove Primary School,VIC,Primary,1134.0,93.0,47.2,685.0
2021,Caulfield Primary School,VIC,Primary,1134.0,93.0,22.2,305.0
2021,Brighton Grammar School,VIC,Combined,1134.0,93.0,137.1,1329.0
2021,Kardinia International College,VIC,Combined,1134.0,93.0,150.9,1839.0
2021,Norman Park State School,QLD,Primary,1134.0,93.0,29.7,446.0
2021,Moreton Bay Boys' College,QLD,Combined,1134.0,93.0,49.7,505.0
2021,Emmanuel College,QLD,Combined,1134.0,93.0,112.3,1644.0
2021,Coolbinia Primary School,WA,Primary,1134.0,93.0,21.6,398.4
2021,Mount Pleasant Primary School,WA,Primary,1134.0,93.0,28.6,514.0
2021,St Joseph's School,SA,Primary,1134.0,93.0,15.4,263.0
2021,Red Hill Primary School,ACT,Primary,1134.0,93.0,42.7,740.0
2021,Bella Vista Public School,NSW,Primary,1134.0,93.0,37.7,639.0
2021,Newcastle East Public School,NSW,Primary,1133.0,93.0,14.4,255.0
2021,St Kieran's Catholic Primary School,NSW,Primary,1133.0,93.0,15.7,234.0
2021,Heidelberg Primary School,VIC,Primary,1133.0,93.0,34.0,585.0
2021,Elwood Primary School,VIC,Primary,1133.0,93.0,47.3,744.0
2021,Coburg North Primary School,VIC,Primary,1133.0,93.0,34.4,575.0
2021,Beaumaris North Primary School,VIC,Primary,1133.0,93.0,43.6,616.0
2021,Fyans Park Primary School,VIC,Primary,1133.0,93.0,25.1,387.2
2021,Templeton Primary School,VIC,Primary,1133.0,93.0,45.3,734.0
2021,Sacred Heart School,VIC,Primary,1133.0,93.0,18.5,253.0
2021,St Paul's School,VIC,Primary,1133.0,93.0,21.2,346.0
2021,Bulimba State School,QLD,Primary,1133.0,93.0,50.1,808.6
2021,Newmarket State School,QLD,Primary,1133.0,93.0,21.4,327.0
2021,Rostrata Primary School,WA,Primary,1133.0,93.0,54.3,971.6
2021,Unley Primary School,SA,Primary,1133.0,93.0,28.8,536.0
2021,Albuera Street Primary School,TAS,Primary,1132.0,93.0,14.5,243.0
2021,Australia Street Infants School,NSW,Primary,1132.0,93.0,9.5,98.0
2021,Vaucluse Public School,NSW,Primary,1132.0,93.0,20.9,334.0
2021,Westmead Public School,NSW,Primary,1132.0,93.0,67.1,1227.0
2021,St Ambrose Catholic Primary School,NSW,Primary,1132.0,93.0,20.2,388.0
2021,Vermont Primary School,VIC,Primary,1132.0,93.0,45.3,750.0
2021,Yarra Primary School,VIC,Primary,1132.0,93.0,16.4,233.0
2021,St Mary's School,VIC,Primary,1132.0,93.0,21.6,312.0
2021,St Columba's School,VIC,Primary,1132.0,93.0,13.4,153.4
2021,St Anne's School,VIC,Primary,1132.0,93.0,7.0,75.0
2021,Pullenvale State School,QLD,Primary,1132.0,93.0,26.9,401.0
2021,Villanova College,QLD,Combined,1132.0,93.0,99.5,1388.0
2021,Goodwood Primary School,SA,Primary,1132.0,93.0,23.1,428.8
2021,Trinity Christian School,ACT,Combined,1132.0,93.0,76.0,1123.0
2021,The Hutchins School,TAS,Combined,1131.0,92.0,99.2,1013.0
2021,Taroona Primary School,TAS,Primary,1131.0,93.0,17.9,308.4
2021,O'Connor Cooperative School,ACT,Primary,1131.0,93.0,6.0,47.0
2021,Erskineville Public School,NSW,Primary,1131.0,92.0,19.7,375.0
2021,Harbord Public School,NSW,Primary,1131.0,93.0,52.7,1019.0
2021,Eastwood Heights Public School,NSW,Primary,1131.0,92.0,26.7,476.0
2021,St Bernard's Catholic Primary School,NSW,Primary,1131.0,93.0,12.0,187.0
2021,St Anthony's Catholic Primary School,NSW,Primary,1131.0,92.0,17.6,244.0
2021,Redeemer Baptist School,NSW,Combined,1131.0,92.0,47.9,489.0
2021,Coogee Boys' Preparatory School,NSW,Primary,1131.0,93.0,9.6,125.0
2021,Williamstown Primary School,VIC,Primary,1131.0,92.0,31.8,512.0
2021,Moreland Primary School,VIC,Primary,1131.0,92.0,21.7,343.0
2021,Brunswick North West Primary School,VIC,Primary,1131.0,93.0,30.3,405.4
2021,St John's School,VIC,Primary,1131.0,92.0,20.2,340.0
2021,St Mary's School,VIC,Primary,1131.0,93.0,24.0,373.0
2021,Stella Maris School,VIC,Primary,1131.0,93.0,18.8,258.0
2021,St Anthony's School,QLD,Primary,1131.0,92.0,35.0,673.0
2021,Ambrose Treacy College,QLD,Combined,1131.0,92.0,90.7,1311.0
2021,Holy Rosary School,WA,Primary,1131.0,93.0,21.7,405.0
